Deal Type;Announce Date;Target Name;Acquirer Name;Seller Name;Announced Total Value (mil.);Payment Type;TV/EBITDA;Deal Status;Nature of Bid;Target ISIN;Acquirer ISIN;Competing Bid Premium;Premium to 1-Month Avg Px (%);Percent Sought;Percent Owned;Net Debt
M&A;03/02/2005;Toyoda Machine Works Ltd;JTEKT Corp;;1952.31;Stock;17.19;Completed;Friendly;JP3633800002;JP3292200007;0.0000;4.26532;100.000000;0.000000;56210.000000
M&A;03/02/2005;Kuehnle Kopp & Kausch AG;German Equity Partners III LP;BorgWarner Inc;60.15;Cash;1.89;Completed;;DE0005027700;N.A.;0.0000;;95.419998;0.000000;0.000000
M&A;03/02/2005;East African Coffee Plantations Pty Ltd;CostaExchange Pty Ltd;;43.32;Cash;11.69;Completed;Friendly;AU000000EAC1;AU000000CHQ0;0.0000;61.6221;97.089996;0.000000;8.201000
M&A;03/02/2005;Osteoimplant Technology Inc;DJO Global Inc;;14.50;Cash; ;Completed;Friendly;US6885812064;US29256E1091;0.0000;0;100.000000;0.000000;0.000000
INV;03/02/2005;Black Raven Properties PLC;Blue Star Capital PLC;;0.51;Cash; ;Completed;Friendly;GB00B05Q5S56;GB00B02SSZ25;0.0000;0;29.900000;0.000000;0.000000
M&A;07/02/2005;Ibiden Greentec Co Ltd;Ibiden Co Ltd;;24.48;Stock;9.76;Completed;Friendly;JP3148900008;JP3148800000;0.0000;-20.3768;45.200001;54.799999;1801.000000
M&A;08/02/2005;Elkem ASA;Orkla ASA;;885.80;Cash;4.18;Completed;Friendly;NO0010816093;NO0003733800;0.0000;-0.805606;49.970001;50.029999;0.000000
M&A;08/02/2005;Crown Diamonds Pty Ltd;Petra Diamonds Ltd;;65.60;Stock; ;Completed;Friendly;N.A.;BMG702781094;0.0000;29.3985;100.000000;0.000000;8.254000
M&A;09/02/2005;August Technology Corp;KLA Corp;;151.27;Cash; ;Terminated;Hostile;N.A.;US4824801009;0.0000;0;100.000000;0.000000;-53.555000
M&A;09/02/2005;Choice Hotels Scandinavia;Home Properties AB;K Capital Partners LLC;139.71;Cash;15.13;Terminated;;NO0003072506;SE0000525057;0.0000;;41.639999;0.000000;453.359985
M&A;09/02/2005;Flowing Energy Corp;Sinopec Daylight Energy Ltd;;40.74;Stock; ;Completed;Friendly;CA34352N1024;CA2395902018;0.0000;0;100.000000;0.000000;0.000000
INV;10/02/2005;Orient Corp;ITOCHU Corp;;457.65;Cash; ;Completed;Friendly;JP3199000005;JP3143600009;0.0000;0;21.000000;0.000000;0.000000
M&A;10/02/2005;Hydro Extruded Solutions AB;Orkla ASA;;257.47;Cash;6.18;Completed;Friendly;SE0000266991;NO0003733800;0.0000;3.65798;26.000000;74.000000;0.000000
M&A;10/02/2005;Sports Club Co Inc/The;Investor Group,Phoenix Cos Inc/The,Millennium Partners Inc;;170.28;Cash;4865.03;Terminated;Friendly;US84917P1003;;0.0000;22.7465;100.000000;0.000000;132.320007
M&A;10/02/2005;SKF India Ltd;SKF AB;;85.54;Cash;7.42;Terminated;Friendly;INE640A01023;SE0000108227;0.0000;19.8986;46.419998;53.580002;0.000000
M&A;10/02/2005;Acxiom Digital Inc;infoGroup Inc;;49.04;Cash;1325.28;Terminated;Hostile;US25385G1067;US45670G1085;0.0000;39.4006;100.000000;0.000000;-23.500000
M&A;10/02/2005;National Holdings Corp;First Montauk Financial Corp;;9.03;Stock; ;Terminated;Friendly;US6363752063;US3210065047;0.0000;12868.8;100.000000;0.000000;0.000000
M&A;10/02/2005;Consolidated Bank & Trust Co/Richmond VA;Abigail Adams National Bancorp Inc;;2.55;Stock; ;Completed;Friendly;US20869P1021;US0033901010;0.0000;0;100.000000;0.000000;0.000000
M&A;11/02/2005;Swedbank AS/Estonia;Swedbank AB;;2221.12;Cash; ;Completed;Friendly;EE0000001063;SE0000242455;0.0000;33.0824;40.290001;59.709999;0.000000
M&A;11/02/2005;Apex Mining Co Inc;Crew Gold Corp;;7.27;Cash;75.18;Completed;Friendly;PHY017801408;CA2265347096;0.0000;0;72.500000;0.000000;14.192580
M&A;11/02/2005;Copper Mountain Networks Inc;Tut Systems Inc;;N/A;Stock; ;Completed;Friendly;US2175102050;US9011031013;0.0000;-2.61699;100.000000;0.000000;-22.809999
M&A;14/02/2005;MCI Inc/United States;Verizon Communications Inc;;7540.52;Cash and Stock;3.84;Completed;Friendly;US5526911079;US92343V1044;0.0000;0;87.000000;13.000000;350.000000
INV;14/02/2005;Mitsubishi Motors Corp;Mitsubishi Heavy Industries Ltd,MUFG Bank Ltd/New York NY;;1005.30;Cash; ;Completed;Friendly;JP3899800001;;0.0000;-92.6778;24.893999;8.430000;0.000000
M&A;14/02/2005;Terra Networks SA;Telefonica SA;;555.73;Stock;85.17;Completed;Hostile;ES0178174019;ES0178430E18;0.0000;-25.8772;24.100000;75.900002;0.000000
M&A;14/02/2005;ING Properties Ltd;Argosy Property Ltd;;306.22;Stock;12.57;Completed;Friendly;NZURBE0001S5;NZARGE0010S7;0.0000;-45.3634;100.000000;0.000000;272.963989
M&A;14/02/2005;Highbury House Communications PLC;Future PLC;;174.72;Stock;7.86;Terminated;Friendly;GB0004113121;GB00BYZN9041;0.0000;-14.43;100.000000;0.000000;61.926998
M&A;15/02/2005;CRISIL Ltd;S&P Global Inc;;43.26;Cash;14.35;Completed;Friendly;INE007A01025;US78409V1044;0.0000;1562.68;48.500000;10.000000;-497.036011
M&A;15/02/2005;D3 Publisher Inc;Fields Corp;;14.82;Cash;48.45;Completed;Friendly;JP3548560006;JP3802680003;0.0000;-19.5699;21.200001;36.099998;-241.246002
M&A;16/02/2005;MCI Inc/United States;Qwest Communications International Inc;;10171.68;Cash and Stock;4.53;Terminated;Hostile;US5526911079;US7491211097;52.8800;413.266;100.000000;0.000000;429.000000
M&A;16/02/2005;Sangsangin Investment & Securities Co Ltd;Leading Investment & Securities Co Ltd;Regent Pacific Group Ltd;127.59;Cash;11.95;Terminated;;KR7001290006;N.A.;0.0000;;86.860001;0.000000;0.000000
M&A;16/02/2005;AGC Techno Glass Corp;AGC Inc;;113.98;Stock;16.68;Completed;Friendly;JP3114650009;JP3112000009;0.0000;-6.48611;35.660000;64.339996;0.000000
M&A;16/02/2005;Coreco Inc;Dalsa Corp;;54.88;Cash or Stock;14.98;Completed;Friendly;CA2189131014;CA2349021048;0.0000;57.2944;100.000000;0.000000;-3.680000
M&A;16/02/2005;Century Properties Growth Fund XXII;Apartment Investment and Management Co;;33.23;Cash; ;Completed;Friendly;US1566661096;US03748R7474;0.0000;0;100.000000;0.000000;0.000000
M&A;16/02/2005;Century Properties Fund XIX LP;Apartment Investment and Management Co;;23.33;Cash; ;Completed;Friendly;US1566658878;US03748R7474;0.0000;0;100.000000;0.000000;0.000000
M&A;16/02/2005;Century Properties Fund XV LP;Apartment Investment and Management Co;;8.07;Cash; ;Completed;Friendly;US1566655072;US03748R7474;0.0000;0;100.000000;0.000000;0.000000
M&A;16/02/2005;LEO Co Ltd;Mac House Co Ltd;;6.27;Stock;1.37;Completed;Friendly;JP3979300005;JP3865000008;0.0000;-32.4749;80.879997;19.120001;-2010.000000
M&A;16/02/2005;Davidson Growth Plus LP;Apartment Investment and Management Co;;5.20;Cash; ;Completed;Friendly;US2386351066;US03748R7474;0.0000;0;100.000000;0.000000;0.000000
M&A;16/02/2005;Drexel Burnham Lambert Real Estate Associates II L;Apartment Investment and Management Co;;3.02;Cash; ;Completed;Friendly;US2619822016;US03748R7474;0.0000;0;55.369999;44.630001;0.000000
M&A;16/02/2005;Davidson Income Real Estate LP;Apartment Investment and Management Co;;1.61;Cash; ;Completed;Friendly;US2386371023;US03748R7474;0.0000;0;100.000000;0.000000;0.000000
M&A;16/02/2005;Century Properties Fund XIV LP;Apartment Investment and Management Co;;1.05;Cash; ;Completed;Friendly;US1566654083;US03748R7474;0.0000;0;100.000000;0.000000;0.000000
M&A;16/02/2005;AFS Energy Inc;Insignia Energy Ltd;;N/A;Stock; ;Completed;Friendly;CA00106U1066;CA45790F1053;0.0000;0;100.000000;0.000000;0.000000
M&A;17/02/2005;SS&C Technologies Canada Corp;SS&C Technologies Inc;;132.29;Cash;14.38;Completed;Friendly;CA3179461015;US85227Q1004;0.0000;39.467;100.000000;0.000000;-31.770000
M&A;17/02/2005;Malaysia Smelting Corp Bhd;Straits Trading Co Ltd/Singapore;;49.28;Cash;4.43;Completed;Friendly;MYL5916OO001;SG1J49001550;0.0000;22.7023;21.360001;48.189999;89.249001
M&A;17/02/2005;Aspiro AB;Schibsted ASA;;36.83;Cash; ;Completed;Friendly;SE0000500258;NO0003028904;0.0000;31.3107;56.200001;43.799999;-90.000000
M&A;17/02/2005;Nestage Co Ltd;Quin Land Co Ltd;;30.14;Cash;658.96;Completed;Friendly;JP3915250009;JP3266020001;0.0000;119.207;51.040001;0.000000;2367.000000
M&A;17/02/2005;Crispin Energy Inc;Pengrowth Energy Corp;;N/A;Stock; ;Completed;Friendly;CA2269041000;CA70706P1045;0.0000;0;100.000000;0.000000;0.000000
M&A;18/02/2005;UFJ Holdings Inc;Mitsubishi UFJ Financial Group Inc;;29798.99;Stock; ;Completed;Friendly;JP3944300007;JP3902900004;0.0000;-99.9111;100.000000;0.000000;0.000000
M&A;18/02/2005;UFJ Tsubasa Securities Co Ltd;Mitsubishi UFJ Securities Holdings Co Ltd;;3134.42;Stock;12.15;Completed;Friendly;JP3535600005;JP3294400001;0.0000;-6.55441;100.000000;0.000000;0.000000
M&A;18/02/2005;Corp Financiera Nacional y Suramericana SA;Bancolombia SA;;353.89;Stock; ;Completed;Friendly;COP3140L1015;COB07PA00078;0.0000;-51.2696;100.000000;0.000000;0.000000
M&A;21/02/2005;Eon Labs Inc;Novartis AG;Santo Holding Deutschland GmbH;1699.23;Cash;13.70;Completed;;US29412E1001;CH0012005267;0.0000;0;67.699997;0.000000;0.000000
M&A;21/02/2005;Eon Labs Inc;Novartis AG;;889.39;Cash;15.03;Completed;Friendly;US29412E1001;CH0012005267;0.0000;17.9649;32.299999;67.699997;0.000000
M&A;21/02/2005;Grintek Ltd;Saab AB;;30.05;Cash;5.68;Completed;Friendly;ZAE000003067;SE0000112385;0.0000;15.1092;48.799999;21.200001;-111.790001
INV;21/02/2005;Nordex SE;Dresdner Bank AG,UniCredit Bank AG,Morgan Stanley,Hamburg Commercial Bank AG;;26.29;Cash; ;Completed;Friendly;DE000A0D6554;;0.0000;0;20.357000;0.000000;0.000000
M&A;22/02/2005;VirtGame Corp;Progressive Gaming International Corp;;18.79;Stock; ;Completed;Friendly;US92826G1031;US74332S2014;0.0000;594.722;100.000000;0.000000;-0.640000
M&A;22/02/2005;Jdv Pty Ltd;IWL Ltd;;8.80;Stock; ;Completed;Friendly;AU000000JDV4;AU000000IWL7;0.0000;2.90585;37.000000;0.000000;0.000000
M&A;23/02/2005;Accredo Health Inc;Medco Health Solutions Inc;;2455.95;Cash and Stock;15.83;Completed;Friendly;US00437V1044;US58405U1025;0.0000;8.52668;100.000000;0.000000;311.100006
M&A;23/02/2005;Austral Coal Pty Ltd;Centennial Coal Co Ltd;;297.67;Stock; ;Completed;Friendly;AU000000AUO2;AU000000CEY1;0.0000;-43.4925;85.790001;0.000000;92.690002
M&A;23/02/2005;Kokusai Kanko Kaikan Co Ltd;Mitsui Fudosan Co Ltd;;104.91;Cash;23.83;Completed;Friendly;JP3293400002;JP3893200000;0.0000;11.7935;40.220001;38.520000;5942.000000
INV;23/02/2005;Shaw Wallace & Co Ltd;United Spirits Ltd;;71.38;Cash;30.62;Completed;Friendly;INE402A01010;INE854D01024;0.0000;52.0153;25.000000;54.540001;0.000000
M&A;23/02/2005;Jujiya Co Ltd;Daiei Inc/The;;65.66;Stock;8.18;Completed;Friendly;JP3391000001;JP3480200009;0.0000;0;30.240000;69.760002;0.000000
M&A;24/02/2005;Tarpon Coast Bancorp Inc;First Busey Corp;;32.92;Cash and Stock; ;Completed;Friendly;US8762171002;US3193832041;0.0000;17.1284;100.000000;0.000000;0.000000
M&A;25/02/2005;Daiichi Pharmaceutical Co Ltd/Old;Sankyo Co Ltd/Old;;6190.71;Stock;10.38;Completed;Friendly;JP3476600006;JP3326400003;0.0000;11.6146;99.000000;0.999800;-118096.000000
M&A;25/02/2005;Ioltech;Carl Zeiss Meditec AG;;35.52;Cash;11.56;Completed;Friendly;FR0000066938;DE0005313704;0.0000;1.22548;24.400000;62.700001;0.000000
M&A;27/02/2005;USF Corp;YRC Worldwide Inc;;1467.41;Cash and Stock;8.63;Completed;Friendly;US91729Q1013;US9842496070;0.0000;398111;100.000000;0.000000;115.779999
M&A;28/02/2005;May Department Stores Co/The;Macy's Inc;;16567.98;Cash and Stock;8.83;Completed;Friendly;US5777781031;US55616P1049;0.0000;-20.8322;100.000000;0.000000;6113.000000
M&A;28/02/2005;Retek Inc;SAP SE;;531.10;Cash;20.92;Terminated;Friendly;US76128Q1094;DE0007164600;0.0000;79.8778;100.000000;0.000000;-90.958000
M&A;28/02/2005;Quinton Cardiology Systems Inc;Cardiac Science Inc;;185.96;Stock;27.25;Completed;Friendly;US7487731082;US1414102095;0.0000;37.7573;100.000000;0.000000;-17.680000
M&A;28/02/2005;ValueCommerce Co Ltd;Z Holdings Corp;;104.67;Cash;58.47;Completed;Friendly;JP3778390009;JP3933800009;0.0000;0;54.849998;0.000000;0.000000
M&A;28/02/2005;NCRIC Group Inc;ProAssurance Corp;;66.46;Stock; ;Completed;Friendly;US62886P1030;US74267C1062;0.0000;-60.2478;100.000000;0.000000;-0.214000
M&A;28/02/2005;First Bancshares Inc/San Luis Obispo CA;Pacific Capital Bancorp;;60.83;Cash; ;Completed;Friendly;US31868N1054;US69404P2002;0.0000;44.5783;100.000000;0.000000;0.000000
INV;28/02/2005;Nakau Co Ltd;Zensho Holdings Co Ltd;Sojitz Corp;11.82;Cash;8.72;Completed;;JP3641500008;JP3429300001;0.0000;;33.000000;0.000000;0.000000
M&A;01/03/2005;ANF Immobilier;Eurazeo SE;Finaxa;128.31;Cash;8.22;Completed;;FR0000063091;FR0000121121;0.0000;0;95.449997;0.000000;0.000000
M&A;01/03/2005;Coletica;BASF Catalysts LLC;;58.76;Cash;26.60;Completed;Hostile;FR0004250165;US2928451044;0.0000;14.4222;77.870003;0.000000;-5.867000
M&A;02/03/2005;Lowan Australia Ltd;Supercoat Holdings Australia Ltd;;10.22;Cash;25.63;Completed;Friendly;AU000000LAL7;AU000000GFD3;0.0000;19.3634;80.099998;19.900000;2.894000
M&A;03/03/2005;IG Communications Ltd;Huntsworth Ltd;;391.27;Stock;10.66;Completed;Friendly;GB0033303172;GB00B0CRWK29;0.0000;316.023;100.000000;0.000000;65.470001
M&A;03/03/2005;Arcon International Resources PLC;Lundin Mining Corp;;118.93;Cash and Stock; ;Completed;Friendly;IE00B01H3229;CA5503721063;0.0000;0;100.000000;0.000000;13.320000
M&A;03/03/2005;VHQ Entertainment Inc;Movie Gallery Inc/Old;;16.19;Cash;4.83;Completed;Friendly;CA91823R1047;US6245811046;0.0000;0;100.000000;0.000000;0.000000
M&A;03/03/2005;Asante Technologies Inc;Alexandria Advantage Warranty Co;;2.54;Stock; ;Completed;Friendly;US0434121051;US01479R1005;0.0000;0;100.000000;0.000000;-2.460000
M&A;03/03/2005;Securities Trust of Scotland PLC;Perpetual Income and Growth Investment Trust PLC;;N/A;Cash or Stock; ;Completed;Hostile;GB00B09G3N23;;0.0000;0;100.000000;0.000000;0.000000
M&A;04/03/2005;Freenet.de AG;Mobilcom AG;;773.59;Stock;9.24;Completed;Friendly;DE0005792006;DE0006622400;0.0000;4.14449;49.599998;50.400002;0.000000
M&A;04/03/2005;Closure Medical Corp;Johnson & Johnson;;369.60;Cash;25.48;Completed;Friendly;US1890931074;US4781601046;0.0000;24.5935;100.000000;0.000000;-33.830002
M&A;06/03/2005;Hibernia Corp;Capital One Financial Corp;;4900.65;Cash and Stock; ;Completed;Friendly;US4286561026;US14040H1059;0.0000;9.82398;100.000000;0.000000;0.000000
M&A;07/03/2005;BAE Systems Land & Armaments Inc;BAE Systems PLC;;4126.88;Cash;12.48;Completed;Friendly;US91018B1044;GB0002634946;0.0000;41.8537;100.000000;0.000000;218.339996
M&A;07/03/2005;Insight Communications Co LLC;Insight Acquisition Corp,Carlyle Group Inc/The (Fund: Carlyle Partners IV LP),Carlyle Group Inc/The (Fund: Carlyle Partners III LP);;3313.70;Cash;7.90;Completed;Friendly;US45768V1089;;0.0000;19.6634;86.000000;14.000000;2713.610107
M&A;07/03/2005;Daiei Inc/The;Marubeni Corp,Industrial Revitalization Corp of Japan,Advantage Partners LLP (Fund: Advantage Partners MBI Fund III LP);;1064.85;Cash;1.77;Completed;Friendly;JP3480200009;;0.0000;0;68.830002;0.000000;0.000000
M&A;07/03/2005;Summit Financial Corp/SC;First Citizens Bancorporation Inc;;142.79;Cash; ;Completed;Friendly;US8660571022;US3194601015;0.0000;-1.16597;100.000000;0.000000;43.221001
M&A;07/03/2005;Acino Holding AG;Acino International AG;;26.98;Cash;13.37;Completed;Friendly;CH0018733623;CH0021190902;0.0000;0;20.000000;80.000000;0.000000
M&A;08/03/2005;BHP Billiton Nickel West Pty Ltd;BHP Group Ltd;;8198.33;Cash;7.31;Completed;Friendly;AU000000WMR6;AU000000BHP4;0.0000;5.05446;100.000000;0.000000;1077.400024
M&A;08/03/2005;Bakkavor Ltd;Bakkavor Group ehf;;885.91;Cash;7.50;Completed;Friendly;GB0003637815;IS0000000099;0.0000;3.07107;79.500000;20.500000;78.599998
M&A;08/03/2005;Retek Inc;Oracle Corp;;477.81;Cash;21.36;Completed;Friendly;US76128Q1094;US68389X1054;0.0000;64.6663;89.820000;10.180000;-90.959999
M&A;08/03/2005;Marlborough Stirling PLC;United Utilities Group PLC;;158.68;Cash;5.34;Completed;Friendly;GB0030212681;GB00B39J2M42;0.0000;43.7067;100.000000;0.000000;-12.440000
M&A;09/03/2005;Falconbridge Ltd/Old;Glencore Canada Corp;;2443.64;Stock;4.75;Completed;Friendly;CA3059151009;CA3061041008;0.0000;11.0538;41.000000;59.000000;0.000000
M&A;09/03/2005;RAC Group Ltd;Aviva PLC;;2349.24;Cash and Stock;12.87;Completed;Friendly;GB0005145239;GB0002162385;0.0000;7.90935;100.000000;0.000000;121.000000
M&A;09/03/2005;Great Lakes Chemical Corp;Chemtura Corp/Old;;1729.23;Stock;11.26;Completed;Friendly;US3905681033;US1638931006;0.0000;3.78356;100.000000;0.000000;217.100006
M&A;09/03/2005;Thomas Industries Inc;Gardner Denver Inc;;446.57;Cash;9.69;Completed;Friendly;US8844251095;US3655581052;0.0000;2.73142;100.000000;0.000000;-262.850006
M&A;11/03/2005;Amadeus IT Group SA/Spain;Deutsche Lufthansa AG,Air France-KLM,Iberia Lineas Aereas de Espana SA Operadora,BC Partners Holdings Ltd (Fund: BC European Capital VIII LP),Cinven Ltd (Fund: Third Cinven Fund LP);;5796.10;Cash;7.85;Completed;Friendly;ES0109169013;;0.0000;1.78133;100.000000;0.000000;12.400000
M&A;13/03/2005;Hanjaya Mandala Sampoerna Tbk PT;Altria Group Inc;;5121.17;Cash;13.99;Completed;Friendly;ID1000074008;US02209S1033;0.0000;96.9619;100.000000;0.000000;0.000000
INV;14/03/2005;Gecina SA;Metrovacesa SA/Old;;2228.86;Cash;13.71;Completed;Friendly;FR0010040865;ES0154220414;0.0000;73.3787;30.000000;0.000000;0.000000
M&A;14/03/2005;Ascential Software Corp;International Business Machines Corp;;619.41;Cash;21.35;Completed;Friendly;US04362P2074;US4592001014;0.0000;18.6738;100.000000;0.000000;-480.705994
M&A;14/03/2005;Resolute Energy Inc;Esprit Energy Trust;;257.94;Stock;5.89;Completed;Friendly;CA76116J1093;CA29666N3013;0.0000;0;100.000000;0.000000;42.410000
M&A;14/03/2005;Nittan Co Ltd;Lixil Corp;;60.70;Stock;157.15;Completed;Friendly;JP3679900005;JP3626800001;0.0000;10.4013;96.220001;3.780000;802.000000
M&A;14/03/2005;Ulead Systems Inc;Intervideo Inc;;14.71;Cash;29.54;Completed;Friendly;TW0002487006;US46114Y1010;0.0000;15.3262;43.900002;18.500000;-575.020020
M&A;15/03/2005;Gecina SA;Metrovacesa SA/Old;;6895.58;Cash;21.00;Completed;Friendly;FR0010040865;ES0154220414;0.0000;73.5632;38.540001;30.000000;3046.060059
M&A;15/03/2005;Medicore Inc;Dialysis Corp Of America;;128.30;Stock;34.96;Completed;Friendly;US5849311098;US2525291025;0.0000;114.691;100.000000;0.000000;-6.800000
M&A;15/03/2005;Gold City Industries Ltd;San Gold Corp;;12.53;Stock; ;Completed;Friendly;CA3805601026;CA79780P1045;0.0000;0;100.000000;0.000000;0.000000
M&A;15/03/2005;Plazacreate Imaging Co Ltd;Nojima Corp;;N/A;Cash; ;Completed;Friendly;JP3480450000;JP3761600000;0.0000;0;51.000000;0.000000;0.000000
